month,region,merchant_category,card_type,transaction_volume,avg_transaction_usd,interchange_rate,revenue_usd,acceptance_rate
2025-06-01,North America,Travel,Credit,7043243,81.34,0.0216,12374838.79,0.9665
2025-06-01,North America,Travel,Debit,4851127,40.65,0.0182,3589278.45,0.9696
2025-06-01,North America,Travel,Prepaid,1279887,27.83,0.0215,765719.42,0.963
2025-06-01,North America,Dining,Credit,6221815,84.16,0.0191,10000736.09,0.9617
2025-06-01,North America,Dining,Debit,4559736,44.01,0.02,4013204.58,0.9516
2025-06-01,North America,Dining,Prepaid,1379044,28.27,0.0193,752312.19,0.9694
2025-06-01,North America,Healthcare,Credit,6262074,86.91,0.0163,8871489.81,0.9557
2025-06-01,North America,Healthcare,Debit,5036437,41.05,0.0161,3328321.43,0.9656
2025-06-01,North America,Healthcare,Prepaid,1311093,27.93,0.0159,582287.59,0.962
2025-06-01,North America,E-commerce,Credit,6562429,83.12,0.024,13091348.2,0.9651
2025-06-01,North America,E-commerce,Debit,4564657,41.99,0.0236,4523254.54,0.9625
2025-06-01,North America,E-commerce,Prepaid,1206674,26.75,0.0234,755260.74,0.9517
2025-06-01,North America,Fuel,Credit,6854234,84.0,0.0149,8579002.38,0.9634
2025-06-01,North America,Fuel,Debit,4599487,40.3,0.0146,2706555.15,0.9519
2025-06-01,North America,Fuel,Prepaid,1333194,28.82,0.0147,564806.07,0.9543
2025-06-01,Europe,Retail,Credit,5127868,82.97,0.018,7658649.24,0.9371
2025-06-01,Europe,Retail,Debit,3862755,43.9,0.0181,3069365.09,0.9312
2025-06-01,Europe,Retail,Prepaid,950497,27.67,0.0236,620779.34,0.9365
2025-06-01,Europe,Travel,Credit,4899344,81.03,0.0219,8694090.97,0.9411
2025-06-01,Europe,Travel,Debit,3863158,42.87,0.0217,3593433.22,0.9398
2025-06-01,Europe,Travel,Prepaid,904987,27.96,0.0223,564364.99,0.9327
2025-06-01,Europe,Dining,Credit,5138210,86.58,0.0197,8763427.33,0.9414
2025-06-01,Europe,Dining,Debit,3638482,42.03,0.0199,3043076.21,0.938
2025-06-01,Europe,Dining,Prepaid,960383,28.33,0.0201,546824.18,0.9372
2025-06-01,Europe,Healthcare,Credit,5380331,80.99,0.0158,6884833.71,0.9314
2025-06-01,Europe,Healthcare,Debit,3849467,43.02,0.0159,2632899.06,0.9311
2025-06-01,Europe,Healthcare,Prepaid,1021385,26.87,0.0158,433666.55,0.9371
2025-06-01,Europe,E-commerce,Credit,4884173,86.37,0.0238,10039998.1,0.9353
2025-06-01,Europe,E-commerce,Debit,3739101,43.72,0.0241,3940038.7,0.9318
2025-06-01,Europe,E-commerce,Prepaid,931197,26.66,0.0238,590745.42,0.9367
2025-06-01,Europe,Fuel,Credit,4966978,85.58,0.0148,6290978.71,0.9475
2025-06-01,Europe,Fuel,Debit,3516169,42.37,0.0147,2189984.17,0.9491
2025-06-01,Europe,Fuel,Prepaid,942397,28.2,0.0144,382730.75,0.9458
2025-06-01,Asia Pacific,Retail,Credit,4418486,83.61,0.0182,6723275.08,0.9101
2025-06-01,Asia Pacific,Retail,Debit,3595851,42.48,0.0178,2719126.9,0.9075
2025-06-01,Asia Pacific,Retail,Prepaid,898502,28.97,0.018,468573.86,0.9152
2025-06-01,Asia Pacific,Travel,Credit,4977645,83.19,0.022,9110262.53,0.9018
2025-06-01,Asia Pacific,Travel,Debit,3723529,40.85,0.0219,3331020.61,0.9144
2025-06-01,Asia Pacific,Travel,Prepaid,848532,26.87,0.0225,512910.63,0.907
2025-06-01,Asia Pacific,Dining,Credit,4393723,84.79,0.0199,7413601.95,0.9047
2025-06-01,Asia Pacific,Dining,Debit,3612822,41.17,0.0165,2454074.37,0.9155
2025-06-01,Asia Pacific,Dining,Prepaid,898055,27.16,0.0195,475631.66,0.9082
2025-06-01,Asia Pacific,Healthcare,Credit,4814943,87.24,0.016,6720832.94,0.9042
2025-06-01,Asia Pacific,Healthcare,Debit,3183936,43.52,0.0162,2244925.7,0.9114
2025-06-01,Asia Pacific,Healthcare,Prepaid,866106,28.68,0.0164,407348.87,0.9094
2025-06-01,Asia Pacific,E-commerce,Credit,5050744,85.97,0.024,10421412.98,0.9149
2025-06-01,Asia Pacific,E-commerce,Debit,3413059,42.53,0.0241,3498489.55,0.9104
2025-06-01,Asia Pacific,E-commerce,Prepaid,888086,27.02,0.0235,563935.59,0.9134
2025-06-01,Asia Pacific,Fuel,Credit,4569710,83.46,0.0144,5491891.87,0.916
2025-06-01,Asia Pacific,Fuel,Debit,3209229,41.63,0.0142,1897225.02,0.9159
2025-06-01,Asia Pacific,Fuel,Prepaid,929012,28.28,0.0143,375742.01,0.9083
2025-06-01,Latin America,Retail,Credit,2084086,82.84,0.0177,3055735.88,0.8757
2025-06-01,Latin America,Retail,Debit,1614050,41.73,0.0181,1219164.31,0.8726
2025-06-01,Latin America,Retail,Prepaid,395553,26.98,0.0176,187841.51,0.8658
2025-06-01,Latin America,Travel,Credit,2329326,82.25,0.0222,4253019.47,0.8761
2025-06-01,Latin America,Travel,Debit,1743822,39.98,0.022,1533934.83,0.8763
2025-06-01,Latin America,Travel,Prepaid,398760,29.03,0.0221,255812.75,0.877
2025-06-01,Latin America,Dining,Credit,2188387,86.34,0.0193,3646567.23,0.8629
2025-06-01,Latin America,Dining,Debit,1738465,40.49,0.0198,1393743.01,0.8632
2025-06-01,Latin America,Dining,Prepaid,443227,28.06,0.02,248752.12,0.8757
2025-06-01,Latin America,Healthcare,Credit,2381267,82.89,0.0164,3237099.23,0.8767
2025-06-01,Latin America,Healthcare,Debit,1555328,43.29,0.0156,1050303.9,0.867
2025-06-01,Latin America,Healthcare,Prepaid,432963,28.7,0.0159,197542.67,0.8654
2025-06-01,Latin America,E-commerce,Credit,2194025,82.24,0.0235,4240199.18,0.8782
2025-06-01,Latin America,E-commerce,Debit,1607639,42.38,0.0236,1607750.49,0.8698
2025-06-01,Latin America,E-commerce,Prepaid,418635,27.49,0.0246,283064.17,0.8687
2025-06-01,Latin America,Fuel,Credit,2286390,88.23,0.0149,3005586.0,0.8776
2025-06-01,Latin America,Fuel,Debit,1587775,43.35,0.0147,1011795.48,0.8617
2025-06-01,Latin America,Fuel,Prepaid,459107,28.96,0.0146,194091.81,0.8728
2025-06-01,Middle East & Africa,Retail,Credit,1486331,87.45,0.0182,2365760.03,0.8257
2025-06-01,Middle East & Africa,Retail,Debit,1023159,43.93,0.0178,799983.71,0.8277
2025-06-01,Middle East & Africa,Retail,Prepaid,280339,29.03,0.0176,143220.55,0.8359
2025-06-01,Middle East & Africa,Travel,Credit,1363624,84.09,0.0225,2580019.67,0.8379
2025-06-01,Middle East & Africa,Travel,Debit,974914,43.36,0.0215,908756.83,0.8256
2025-06-01,Middle East & Africa,Travel,Prepaid,254627,29.16,0.0225,167086.52,0.8322
2025-06-01,Middle East & Africa,Dining,Credit,1472696,84.2,0.0198,2455320.61,0.8223
2025-06-01,Middle East & Africa,Dining,Debit,1074087,43.85,0.0199,937266.15,0.8295
2025-06-01,Middle East & Africa,Dining,Prepaid,263281,28.61,0.0199,149889.23,0.8363
2025-06-01,Middle East & Africa,Healthcare,Credit,1459539,86.69,0.0163,2062328.18,0.8301
2025-06-01,Middle East & Africa,Healthcare,Debit,990550,43.32,0.0161,690803.63,0.8339
2025-06-01,Middle East & Africa,Healthcare,Prepaid,265003,26.75,0.0155,109859.93,0.8324
2025-06-01,Middle East & Africa,E-commerce,Credit,1417313,81.91,0.0244,2832536.21,0.8284
2025-06-01,Middle East & Africa,E-commerce,Debit,1035427,40.25,0.0237,987606.2,0.8243
2025-06-01,Middle East & Africa,E-commerce,Prepaid,267699,28.93,0.0247,191261.77,0.8344
2025-06-01,Middle East & Africa,Fuel,Credit,1465475,87.49,0.0147,1884697.07,0.827
2025-06-01,Middle East & Africa,Fuel,Debit,1011087,40.99,0.0147,609305.67,0.8331
2025-06-01,Middle East & Africa,Fuel,Prepaid,280959,27.16,0.0148,112920.97,0.8286
2025-07-01,North America,Retail,Credit,6348810,88.78,0.0184,10371162.18,0.9674
2025-07-01,North America,Retail,Debit,4672832,43.78,0.0185,3784413.69,0.9628
2025-07-01,North America,Retail,Prepaid,1312462,29.33,0.0146,561973.04,0.9542
2025-07-01,North America,Travel,Credit,6904686,84.16,0.0216,12551545.42,0.9586
2025-07-01,North America,Travel,Debit,4700731,41.45,0.0215,4188695.37,0.9686
2025-07-01,North America,Travel,Prepaid,1207641,27.82,0.0223,749161.68,0.9681
2025-07-01,North America,Dining,Credit,6639734,81.76,0.0197,10694087.66,0.9641
2025-07-01,North America,Dining,Debit,4646284,43.18,0.0199,3992922.39,0.9559
2025-07-01,North America,Dining,Prepaid,1285199,29.0,0.0191,711816.39,0.9619
2025-07-01,North America,Healthcare,Credit,7219293,86.51,0.0158,9867303.94,0.9584
2025-07-01,North America,Healthcare,Debit,4816773,41.12,0.0157,3109541.62,0.9554
2025-07-01,North America,Healthcare,Prepaid,1310621,27.63,0.0164,593991.48,0.9635
2025-07-01,North America,E-commerce,Credit,6644503,81.88,0.0233,12676756.49,0.9566
2025-07-01,North America,E-commerce,Debit,5039289,42.9,0.0243,5252819.13,0.964
2025-07-01,North America,E-commerce,Prepaid,1334995,26.87,0.0236,846461.68,0.9515
2025-07-01,North America,Fuel,Credit,6510395,88.47,0.0143,8236430.5,0.9695
2025-07-01,North America,Fuel,Debit,5231927,42.41,0.0149,3306302.47,0.9648
2025-07-01,North America,Fuel,Prepaid,1192855,28.34,0.0143,483334.23,0.9562
2025-07-01,Europe,Retail,Credit,4932431,88.98,0.0179,7855956.82,0.9411
2025-07-01,Europe,Retail,Debit,3713453,42.02,0.0177,2761615.27,0.9481
2025-07-01,Europe,Retail,Prepaid,1023135,27.49,0.0176,494990.05,0.9406
2025-07-01,Europe,Travel,Credit,4729424,81.13,0.0215,8249040.7,0.933
2025-07-01,Europe,Travel,Debit,3884266,43.04,0.0224,3744879.98,0.948
2025-07-01,Europe,Travel,Prepaid,931290,28.32,0.0225,593338.54,0.9449
2025-07-01,Europe,Dining,Credit,4827325,88.34,0.0193,8230192.37,0.9365
2025-07-01,Europe,Dining,Debit,3956351,40.54,0.0198,3175364.05,0.9466
2025-07-01,Europe,Dining,Prepaid,989100,26.75,0.0198,523857.66,0.9334
2025-07-01,Europe,Healthcare,Credit,4800115,82.96,0.0156,6212336.18,0.9439
2025-07-01,Europe,Healthcare,Debit,3628949,43.79,0.0165,2622298.14,0.9314
2025-07-01,Europe,Healthcare,Prepaid,942651,27.96,0.0162,426953.64,0.9399
2025-07-01,Europe,E-commerce,Credit,5294569,81.8,0.0245,10610983.36,0.9324
2025-07-01,Europe,E-commerce,Debit,3882209,40.61,0.0235,3704639.54,0.9402
2025-07-01,Europe,E-commerce,Prepaid,929726,28.24,0.0246,645882.01,0.9416
2025-07-01,Europe,Fuel,Credit,5395541,85.6,0.0145,6697078.21,0.9384
2025-07-01,Europe,Fuel,Debit,3418012,42.74,0.0147,2147613.27,0.9473
2025-07-01,Europe,Fuel,Prepaid,891623,28.51,0.0147,373621.35,0.938
2025-07-01,Asia Pacific,Retail,Credit,4806727,87.86,0.0185,7813285.07,0.9037
2025-07-01,Asia Pacific,Retail,Debit,3230465,42.67,0.0184,2536332.4,0.9092
2025-07-01,Asia Pacific,Retail,Prepaid,977564,26.62,0.0181,470945.58,0.9185
2025-07-01,Asia Pacific,Travel,Credit,4856637,83.51,0.0226,9166252.82,0.9142
2025-07-01,Asia Pacific,Travel,Debit,3592375,42.29,0.0226,3433464.56,0.9047
2025-07-01,Asia Pacific,Travel,Prepaid,845401,27.5,0.0222,516208.87,0.9019
2025-07-01,Asia Pacific,Dining,Credit,4412798,83.99,0.02,7412778.96,0.9082
2025-07-01,Asia Pacific,Dining,Debit,3284174,43.54,0.02,2859541.15,0.9025
2025-07-01,Asia Pacific,Dining,Prepaid,962569,28.78,0.0191,529169.67,0.9061
2025-07-01,Asia Pacific,Healthcare,Credit,4929709,81.78,0.0161,6490353.23,0.9098
2025-07-01,Asia Pacific,Healthcare,Debit,3425085,41.2,0.0163,2300285.5,0.9134
2025-07-01,Asia Pacific,Healthcare,Prepaid,857444,28.93,0.0162,401851.35,0.9102
2025-07-01,Asia Pacific,E-commerce,Credit,4730373,84.8,0.0246,9867905.94,0.9111
2025-07-01,Asia Pacific,E-commerce,Debit,3419940,43.31,0.0244,3613750.4,0.9121
2025-07-01,Asia Pacific,E-commerce,Prepaid,901593,26.71,0.0239,575618.55,0.9071
2025-07-01,Asia Pacific,Fuel,Credit,4710587,86.58,0.0143,5832352.3,0.9037
2025-07-01,Asia Pacific,Fuel,Debit,3459968,42.1,0.0146,2126888.15,0.9062
2025-07-01,Asia Pacific,Fuel,Prepaid,902066,27.94,0.0149,375499.36,0.9036
2025-07-01,Latin America,Retail,Credit,2096969,87.9,0.0184,3391672.34,0.8704
2025-07-01,Latin America,Retail,Debit,1576119,40.22,0.0175,1109390.98,0.8621
2025-07-01,Latin America,Retail,Prepaid,401880,26.86,0.0179,193254.27,0.8728
2025-07-01,Latin America,Travel,Credit,2254190,82.92,0.0217,4055927.92,0.8627
2025-07-01,Latin America,Travel,Debit,1630338,42.68,0.0215,1495982.7,0.8644
2025-07-01,Latin America,Travel,Prepaid,406996,26.83,0.0219,239170.13,0.8766
2025-07-01,Latin America,Dining,Credit,2157568,84.62,0.0196,3578332.34,0.873
2025-07-01,Latin America,Dining,Debit,1661718,43.96,0.0165,1205316.63,0.8765
2025-07-01,Latin America,Dining,Prepaid,407338,28.69,0.0191,223225.76,0.8718
2025-07-01,Latin America,Healthcare,Credit,2362338,85.29,0.0156,3143228.33,0.8614
2025-07-01,Latin America,Healthcare,Debit,1529504,41.9,0.0157,1006247.35,0.8733
2025-07-01,Latin America,Healthcare,Prepaid,454101,28.29,0.0164,210647.77,0.8698
2025-07-01,Latin America,E-commerce,Credit,2272036,83.82,0.0247,4703705.27,0.873
2025-07-01,Latin America,E-commerce,Debit,1679051,41.17,0.0238,1645257.68,0.8635
2025-07-01,Latin America,E-commerce,Prepaid,395447,26.64,0.0234,246553.61,0.8782
2025-07-01,Latin America,Fuel,Credit,2357841,86.26,0.0142,2888210.98,0.8726
2025-07-01,Latin America,Fuel,Debit,1612699,43.22,0.0146,1017586.47,0.8646
2025-07-01,Latin America,Fuel,Prepaid,415141,27.93,0.0145,168108.84,0.8617
2025-07-01,Middle East & Africa,Retail,Credit,1319149,86.72,0.0176,2013428.56,0.8377
2025-07-01,Middle East & Africa,Retail,Debit,1013754,42.36,0.0184,790105.97,0.825
2025-07-01,Middle East & Africa,Retail,Prepaid,270977,26.74,0.0184,133337.89,0.8218
2025-07-01,Middle East & Africa,Travel,Credit,1422678,89.08,0.0223,2825988.73,0.8358
2025-07-01,Middle East & Africa,Travel,Debit,1057030,42.23,0.0221,986463.25,0.8265
2025-07-01,Middle East & Africa,Travel,Prepaid,267463,28.25,0.022,166257.15,0.8319
2025-07-01,Middle East & Africa,Dining,Credit,1433438,84.9,0.0199,2421726.9,0.8336
2025-07-01,Middle East & Africa,Dining,Debit,1023012,41.23,0.0194,818200.36,0.8228
2025-07-01,Middle East & Africa,Dining,Prepaid,284846,27.93,0.0194,154315.81,0.8299
2025-07-01,Middle East & Africa,Healthcare,Credit,1491478,86.68,0.0159,2055546.15,0.822
2025-07-01,Middle East & Africa,Healthcare,Debit,983857,41.34,0.0157,638624.82,0.8256
2025-07-01,Middle East & Africa,Healthcare,Prepaid,255980,27.55,0.0164,115655.32,0.8317
2025-07-01,Middle East & Africa,E-commerce,Credit,1469961,81.86,0.0242,2912182.83,0.8266
2025-07-01,Middle East & Africa,E-commerce,Debit,1052843,43.4,0.0247,1128599.05,0.8329
2025-07-01,Middle East & Africa,E-commerce,Prepaid,278058,28.84,0.0244,195663.65,0.8357
2025-07-01,Middle East & Africa,Fuel,Credit,1420767,87.12,0.0143,1769987.07,0.8328
2025-07-01,Middle East & Africa,Fuel,Debit,957963,42.44,0.0142,577370.88,0.8234
2025-07-01,Middle East & Africa,Fuel,Prepaid,264397,27.45,0.0149,108140.58,0.8252
2025-08-01,North America,Retail,Credit,6227644,88.24,0.0175,9616477.41,0.9573
2025-08-01,North America,Retail,Debit,4638548,43.66,0.0184,3726069.88,0.951
2025-08-01,North America,Retail,Prepaid,1201056,28.33,0.0179,609046.19,0.9527
2025-08-01,North America,Travel,Credit,6417841,83.64,0.0217,11648688.2,0.9572
2025-08-01,North America,Travel,Debit,4550678,41.02,0.0225,4200402.86,0.9533
2025-08-01,North America,Travel,Prepaid,1330480,28.47,0.022,833466.33,0.964
2025-08-01,North America,Dining,Credit,7172561,84.64,0.0194,11776855.04,0.9666
2025-08-01,North America,Dining,Debit,4601121,42.46,0.019,3712293.42,0.9654
2025-08-01,North America,Dining,Prepaid,1383625,26.72,0.0199,735643.72,0.9524
2025-08-01,North America,Healthcare,Credit,6853816,88.49,0.0164,9946884.33,0.9534
2025-08-01,North America,Healthcare,Debit,4743366,42.02,0.0159,3169487.64,0.9645
2025-08-01,North America,Healthcare,Prepaid,1208417,27.54,0.0161,535744.56,0.953
2025-08-01,North America,E-commerce,Credit,7088728,84.28,0.0239,14279424.37,0.9652
2025-08-01,North America,E-commerce,Debit,4706620,41.33,0.0244,4746807.38,0.9601
2025-08-01,North America,E-commerce,Prepaid,1205512,28.71,0.0238,823826.27,0.9573
2025-08-01,North America,Fuel,Credit,6891490,87.15,0.0142,8528896.42,0.9585
2025-08-01,North America,Fuel,Debit,4693169,41.64,0.0148,2892013.01,0.9583
2025-08-01,North America,Fuel,Prepaid,1282678,28.82,0.0148,547201.37,0.9573
2025-08-01,Europe,Retail,Credit,4656805,80.83,0.0176,6625182.12,0.9458
2025-08-01,Europe,Retail,Debit,3941131,41.22,0.0176,2859331.35,0.9491
2025-08-01,Europe,Retail,Prepaid,916389,28.73,0.0175,460669.14,0.943
2025-08-01,Europe,Travel,Credit,5149660,81.24,0.0225,9413223.82,0.9425
2025-08-01,Europe,Travel,Debit,3805549,42.08,0.0222,3555311.83,0.9362
2025-08-01,Europe,Travel,Prepaid,953215,28.15,0.0222,595694.96,0.9363
2025-08-01,Europe,Dining,Credit,5231223,80.82,0.02,8455452.66,0.9359
2025-08-01,Europe,Dining,Debit,3696283,42.84,0.02,3167066.89,0.939
2025-08-01,Europe,Dining,Prepaid,922712,28.81,0.0196,520985.51,0.9429
2025-08-01,Europe,Healthcare,Credit,5194784,87.39,0.0164,7445423.62,0.9382
2025-08-01,Europe,Healthcare,Debit,3501691,40.06,0.0158,2216126.88,0.9369
2025-08-01,Europe,Healthcare,Prepaid,1003277,26.95,0.0162,438066.47,0.9492
2025-08-01,Europe,E-commerce,Credit,4861588,85.44,0.0234,9719773.89,0.9404
2025-08-01,Europe,E-commerce,Debit,3831265,40.02,0.0235,3602932.58,0.9456
2025-08-01,Europe,E-commerce,Prepaid,982732,28.77,0.0236,667192.82,0.9443
2025-08-01,Europe,Fuel,Credit,5428023,81.26,0.0142,6263316.77,0.9376
2025-08-01,Europe,Fuel,Debit,3754689,40.1,0.0144,2168133.46,0.9428
2025-08-01,Europe,Fuel,Prepaid,910257,28.66,0.0143,373099.62,0.9391
2025-08-01,Asia Pacific,Retail,Credit,5123419,89.16,0.0183,8359185.8,0.9112
2025-08-01,Asia Pacific,Retail,Debit,3694762,42.14,0.0181,2818108.05,0.9117
2025-08-01,Asia Pacific,Retail,Prepaid,892698,28.8,0.0178,457591.55,0.9139
2025-08-01,Asia Pacific,Travel,Credit,4887133,85.17,0.0223,9281778.92,0.9054
2025-08-01,Asia Pacific,Travel,Debit,3379749,43.36,0.0221,3238361.46,0.9075
2025-08-01,Asia Pacific,Travel,Prepaid,855771,28.92,0.0244,603865.27,0.9024
2025-08-01,Asia Pacific,Dining,Credit,4422772,84.8,0.02,7500857.77,0.909
2025-08-01,Asia Pacific,Dining,Debit,3402797,42.37,0.0195,2811482.12,0.9103
2025-08-01,Asia Pacific,Dining,Prepaid,899202,28.0,0.0192,483354.31,0.9086
2025-08-01,Asia Pacific,Healthcare,Credit,4710324,84.91,0.0133,5319451.88,0.9186
2025-08-01,Asia Pacific,Healthcare,Debit,3655544,40.43,0.0157,2320585.23,0.9138
2025-08-01,Asia Pacific,Healthcare,Prepaid,860365,29.02,0.0162,404438.66,0.903
2025-08-01,Asia Pacific,E-commerce,Credit,4537256,87.1,0.024,9484159.28,0.9181
2025-08-01,Asia Pacific,E-commerce,Debit,3402818,42.43,0.0247,3565949.12,0.9083
2025-08-01,Asia Pacific,E-commerce,Prepaid,859119,26.71,0.0241,553082.12,0.9037
2025-08-01,Asia Pacific,Fuel,Credit,4658113,83.33,0.0149,5783433.4,0.9097
2025-08-01,Asia Pacific,Fuel,Debit,3637411,42.38,0.0142,2188794.57,0.9018
2025-08-01,Asia Pacific,Fuel,Prepaid,972293,27.2,0.0148,391458.48,0.9158
2025-08-01,Latin America,Retail,Credit,2234067,83.71,0.0176,3291580.22,0.8764
2025-08-01,Latin America,Retail,Debit,1613950,42.28,0.0181,1234993.54,0.877
2025-08-01,Latin America,Retail,Prepaid,449774,28.62,0.018,231673.95,0.8718
2025-08-01,Latin America,Travel,Credit,2331882,84.67,0.022,4343585.09,0.8691
2025-08-01,Latin America,Travel,Debit,1622193,41.27,0.0225,1506178.52,0.8752
2025-08-01,Latin America,Travel,Prepaid,441728,27.25,0.0219,263630.63,0.8682
2025-08-01,Latin America,Dining,Credit,2252759,88.32,0.02,3979064.75,0.8741
2025-08-01,Latin America,Dining,Debit,1673703,42.87,0.0199,1427866.99,0.8713
2025-08-01,Latin America,Dining,Prepaid,450794,28.17,0.0197,250175.89,0.8635
2025-08-01,Latin America,Healthcare,Credit,2259333,86.01,0.0157,3050870.11,0.8713
2025-08-01,Latin America,Healthcare,Debit,1518514,40.7,0.0161,994925.74,0.8696
2025-08-01,Latin America,Healthcare,Prepaid,457729,29.22,0.0156,208656.87,0.8644
2025-08-01,Latin America,E-commerce,Credit,2065827,82.83,0.0244,4175392.64,0.8736
2025-08-01,Latin America,E-commerce,Debit,1736963,43.29,0.0239,1797077.09,0.8719
2025-08-01,Latin America,E-commerce,Prepaid,423637,29.01,0.0233,286385.05,0.8617
2025-08-01,Latin America,Fuel,Credit,2215526,88.06,0.0144,2809333.42,0.8668
2025-08-01,Latin America,Fuel,Debit,1571977,40.32,0.0142,899963.53,0.8642
2025-08-01,Latin America,Fuel,Prepaid,405886,26.85,0.0143,155847.53,0.8666
2025-08-01,Middle East & Africa,Retail,Credit,1378047,85.97,0.0176,2085158.09,0.8271
2025-08-01,Middle East & Africa,Retail,Debit,944867,41.54,0.0175,686833.81,0.827
2025-08-01,Middle East & Africa,Retail,Prepaid,265247,27.65,0.0178,130553.4,0.8354
2025-08-01,Middle East & Africa,Travel,Credit,1313969,87.14,0.0216,2473273.01,0.8314
2025-08-01,Middle East & Africa,Travel,Debit,1021051,41.52,0.0223,945323.38,0.8236
2025-08-01,Middle East & Africa,Travel,Prepaid,250089,27.74,0.022,152623.29,0.8297
2025-08-01,Middle East & Africa,Dining,Credit,1378096,88.28,0.0192,2335901.17,0.8262
2025-08-01,Middle East & Africa,Dining,Debit,1098002,40.93,0.0197,885440.01,0.8309
2025-08-01,Middle East & Africa,Dining,Prepaid,281275,27.74,0.0193,150583.54,0.8231
2025-08-01,Middle East & Africa,Healthcare,Credit,1429192,88.98,0.0157,1996499.46,0.8279
2025-08-01,Middle East & Africa,Healthcare,Debit,1101573,42.16,0.0106,492261.12,0.8287
2025-08-01,Middle East & Africa,Healthcare,Prepaid,286710,26.6,0.016,122036.63,0.8294
2025-08-01,Middle East & Africa,E-commerce,Credit,1472516,89.01,0.0237,3106421.05,0.8217
2025-08-01,Middle East & Africa,E-commerce,Debit,1093100,42.41,0.024,1112628.31,0.8356
2025-08-01,Middle East & Africa,E-commerce,Prepaid,263841,28.37,0.0238,178148.15,0.8314
2025-08-01,Middle East & Africa,Fuel,Credit,1401111,87.03,0.0141,1719395.89,0.831
2025-08-01,Middle East & Africa,Fuel,Debit,989594,40.42,0.0144,575941.38,0.824
2025-08-01,Middle East & Africa,Fuel,Prepaid,271430,27.81,0.0143,107941.14,0.8318
2025-09-01,North America,Retail,Credit,7232420,86.55,0.0178,11141918.23,0.957
2025-09-01,North America,Retail,Debit,4736759,41.8,0.0183,3623459.17,0.9551
2025-09-01,North America,Retail,Prepaid,1396159,27.89,0.0178,693048.3,0.9619
2025-09-01,North America,Travel,Credit,6217181,86.24,0.0223,11957245.12,0.9504
2025-09-01,North America,Travel,Debit,4906305,42.73,0.0225,4716532.83,0.9583
2025-09-01,North America,Travel,Prepaid,1377962,28.73,0.0223,882981.97,0.9607
2025-09-01,North America,Dining,Credit,7048993,81.41,0.0197,11304866.55,0.951
2025-09-01,North America,Dining,Debit,5186471,42.72,0.0197,4365201.75,0.9572
2025-09-01,North America,Dining,Prepaid,1360858,27.6,0.0199,747500.04,0.9538
2025-09-01,North America,Healthcare,Credit,7028140,80.82,0.0162,9202021.01,0.9593
2025-09-01,North America,Healthcare,Debit,5268549,40.83,0.0159,3420358.64,0.9508
2025-09-01,North America,Healthcare,Prepaid,1250616,27.6,0.0164,566117.77,0.9521
2025-09-01,North America,E-commerce,Credit,6861522,86.85,0.0237,14123604.08,0.9549
2025-09-01,North America,E-commerce,Debit,4919921,41.08,0.0238,4810130.04,0.9678
2025-09-01,North America,E-commerce,Prepaid,1338916,27.15,0.0236,857866.8,0.9662
2025-09-01,North America,Fuel,Credit,6627152,85.59,0.0148,8394567.45,0.9599
2025-09-01,North America,Fuel,Debit,4965605,42.28,0.0146,3064916.18,0.9635
2025-09-01,North America,Fuel,Prepaid,1309507,26.96,0.0141,497773.95,0.9516
2025-09-01,Europe,Retail,Credit,4860007,82.69,0.0181,7273717.05,0.9404
2025-09-01,Europe,Retail,Debit,3860404,42.75,0.0177,2920901.1,0.9492
2025-09-01,Europe,Retail,Prepaid,1002013,27.31,0.018,492536.71,0.9411
2025-09-01,Europe,Travel,Credit,5017139,86.2,0.0226,9773786.25,0.9483
2025-09-01,Europe,Travel,Debit,3428761,41.72,0.0226,3232627.2,0.9493
2025-09-01,Europe,Travel,Prepaid,936858,27.91,0.0222,580405.11,0.9374
2025-09-01,Europe,Dining,Credit,5263871,82.66,0.0199,8658579.99,0.9358
2025-09-01,Europe,Dining,Debit,3646358,39.92,0.0194,2824032.72,0.9343
2025-09-01,Europe,Dining,Prepaid,906962,26.67,0.0196,474116.57,0.9445
2025-09-01,Europe,Healthcare,Credit,5441037,81.38,0.0159,7040623.61,0.9353
2025-09-01,Europe,Healthcare,Debit,3495316,42.53,0.0158,2348716.06,0.9324
2025-09-01,Europe,Healthcare,Prepaid,968884,28.26,0.0163,446290.36,0.9424
2025-09-01,Europe,E-commerce,Credit,4920399,81.67,0.0236,9483246.55,0.9351
2025-09-01,Europe,E-commerce,Debit,3599517,41.3,0.0234,3478735.47,0.9455
2025-09-01,Europe,E-commerce,Prepaid,1040980,28.33,0.0244,719701.08,0.945
2025-09-01,Europe,Fuel,Credit,5155770,81.48,0.0146,6133122.8,0.9317
2025-09-01,Europe,Fuel,Debit,3417817,43.46,0.0143,2124113.08,0.9318
2025-09-01,Europe,Fuel,Prepaid,914074,27.84,0.0149,379136.72,0.9363
2025-09-01,Asia Pacific,Retail,Credit,4869977,86.51,0.0175,7372720.09,0.9111
2025-09-01,Asia Pacific,Retail,Debit,3373934,40.3,0.0179,2434004.97,0.9146
2025-09-01,Asia Pacific,Retail,Prepaid,878799,28.45,0.0181,452489.05,0.9011
2025-09-01,Asia Pacific,Travel,Credit,4684940,88.23,0.0224,9259035.38,0.9122
2025-09-01,Asia Pacific,Travel,Debit,3398882,43.19,0.0226,3317497.92,0.9092
